ImageId,EncodedPixels
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,124 26 642 29 1161 31 1680 31 2199 30 2718 30 3238 28 3757 28 4276 29 4795 29 5314 29 5833 30 6352 30 6872 29 7392 29 7911 31 8430 36 8950 36 9469 37 9989 38 10510 37 11030 36 11550 35 12070 35 12591 33 13111 31 13630 31 14149 31 14669 30 15188 30 15707 29 16227 28 16746 29 17265 27 17783 27 18302 27 18820 27 19339 25 19858 24 20377 24 20896 23 21415 23 21934 22 22452 23 22971 22 23490 21 24008 22 24526 22 25042 25 25556 29 26071 31 26588 33 27106 34 27623 35 28140 37 28658 39 29175 41 29694 41 30212 42 30731 43 31249 44 31768 44 32286 45 32805 45 33324 45 33843 45 34363 44 34883 44 35403 43 35924 42 36446 40 36974 32 37497 29 38017 28 38537 28 39056 28 39575 28 40093 29 40611 30 41129 31 41647 32 42166 32 42685 32 43203 33 43722 33 44241 32 44759 33 45278 33 45796 33 46315 33 46835 31 47354 31 47874 29 48393 28 48913 26 49433 23 49953 21 50474 16 50995 12
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,61379 7 61462 7 61895 13 61978 13 62412 16 62496 15 62929 19 63015 17 63447 20 63533 19 63965 22 64052 20 64483 23 64570 22 65002 23 65089 22 65520 24 65608 23 66038 25 66126 24 66556 26 66645 24 67075 26 67164 25 67593 27 67683 26 68112 27 68202 26 68631 27 68721 27 69150 27 69240 27 69669 28 69713 4 69758 28 70188 29 70228 12 70277 28 70707 30 70744 18 70796 29 71226 33 71261 21 71315 29 71744 58 71832 31 72263 58 72350 32 72782 59 72868 33 73301 60 73387 33 73819 62 73905 34 74338 62 74424 34 74857 62 74943 34 75376 62 75461 35 75894 64 75980 35 76413 64 76499 34 76933 63 77018 34 77453 62 77537 33 77972 62 78056 33 78491 62 78575 32 79009 63 79094 31 79527 64 79602 42 80045 65 80117 46 80563 66 80633 49 81080 69 81150 51 81598 122 82117 122 82636 122 83155 122 83674 122 84193 122 84712 122 85231 122 85750 122 86270 121 86789 120 87309 119 87828 118 88348 116 88867 30 88917 65 89386 27 89439 61 89905 26 89959 59 90424 26 90479 57 90943 25 90999 55 91462 25 91518 54 91981 25 92038 53 92501 24 92557 53 93020 23 93076 53 93539 23 93595 53 94058 23 94115 25 94141 26 94578 22 94634 23 94660 26 95098 21 95154 20 95179 26 95618 19 95675 17 95698 25 96139 16 96195 14 96217 25 96660 13 96717 8 96737 24 97181 9 97256 24 97775 22 98294 22 98813 21 99332 21 99851 21 100370 21 100890 20 101409 19 101928 18 102448 16 102969 13 103490 9
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,108129 1 108640 13 109157 18 109674 21 110191 24 110710 25 111228 27 111747 28 112265 30 112783 31 113302 32 113821 32 114339 33 114837 13 114858 33 115353 57 115871 58 116388 59 116906 60 117425 60 117943 60 118462 59 118979 60 119497 60 120016 40 120060 13 120535 39 121054 39 121572 40 122091 39 122610 38 123129 37 123648 37 124167 36 124686 34 125205 33 125724 32 126244 30 126763 28 127282 27 127801 25 128321 23 128841 20 129361 17 129881 15 130405 3
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,13673 7 14189 13 14707 16 15224 19 15741 22 16260 23 16778 25 17296 26 17814 27 18333 27 18851 29 19370 29 19889 29 20408 29 20927 30 21446 30 21965 29 22484 30 23003 30 23522 30 24040 30 24559 31 25079 30 25598 31 26117 32 26636 35 27155 36 27674 37 28193 37 28713 37 29233 37 29753 37 30274 35 30794 34 31314 33 31833 33 32353 32 32872 32 33391 32 33910 31 34429 31 34948 30 35467 30 35986 30 36505 29 37025 28 37544 28 38063 27 38582 27 39101 26 39620 25 40139 24 40658 24 41178 22 41698 20 42218 17 42738 15 43261 8
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,21509 7 22026 12 22543 15 23060 19 23579 19 24098 20 24616 21 25135 21 25653 22 26171 23 26690 24 27208 25 27727 25 28246 25 28765 26 29284 26 29803 26 30322 25 30841 26 31360 26 31879 25 32398 25 32917 25 33436 25 33955 25 34474 25 34994 26 35513 27 36033 27 36553 26 37073 26 37593 25 38112 26 38631 26 38672 5 39150 27 39188 15 39668 28 39705 20 40187 28 40221 25 40706 29 40738 28 41225 61 41744 62 42263 63 42782 63 43301 64 43820 64 44339 64 44858 64 45377 64 45896 63 46415 62 46935 61 47455 59 47975 58 48495 14 48514 38 49016 10 49034 36 49554 34 50074 32 50594 30 51114 27 51634 24 52155 20 52678 12 53200 5
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,73956 2 74472 12 74989 15 75507 18 76025 20 76542 23 77061 24 77580 24 78098 26 78617 26 79136 27 79655 28 80174 28 80693 29 81212 29 81731 29 82250 29 82769 30 83288 30 83807 30 84326 30 84845 30 85364 30 85883 30 86402 30 86921 30 87440 29 87960 28 88479 28 88999 27 89519 26 90038 26 90558 25 91077 24 91597 23 92118 20 92639 17 93160 14 93682 10 94205 2
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,257 14 774 19 1291 22 1810 23 2329 22 2848 22 3367 22 3886 22 4404 23 4923 23 5442 23 5961 23 6480 23 6999 23 7518 23 8037 22 8556 23 9075 22 9594 22 10113 22 10632 22 11151 21 11670 21 12189 21 12708 21 13227 21 13746 20 14266 19 14785 18 15304 17 15824 15 16344 13 16864 11 17385 6
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,91641 3 92153 15 92669 21 93186 24 93702 27 94219 30 94736 32 95253 34 95771 36 96289 37 96807 38 97326 38 97844 38 98363 38 98882 38 99401 37 99919 38 100438 37 100956 36 101476 34 101995 32 102514 31 103033 29 103552 27 104072 24 104591 22 105111 20 105632 15 106154 7
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,120172 10 120688 16 121205 20 121722 24 122240 26 122758 27 123276 29 123795 30 124314 31 124833 32 125351 33 125870 33 126390 32 126909 33 127428 33 127948 31 128468 30 128988 29 129508 28 130028 26 130550 21 131076 9
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,50654 5 51169 14 51686 20 52203 22 52720 25 53239 25 53757 27 54275 28 54793 28 55311 29 55830 29 56349 29 56868 29 57387 29 57906 29 58425 28 58944 28 59463 28 59982 28 60502 26 61021 25 61541 24 62061 22 62581 20 63101 18 63623 13 64144 10
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,12779 15 13294 22 13808 28 14325 31 14842 34 15360 35 15877 37 16395 39 16913 40 17432 39 17950 40 18469 40 18988 41 19035 11 19507 60 20026 61 20546 61 21065 61 21584 62 22104 61 22624 61 23145 60 23665 59 24186 57 24708 14 24728 34 25248 33 25767 32 26285 32 26804 32 27322 33 27841 32 28360 32 28879 32 29398 31 29918 29 30438 27 30957 26 31476 25 31996 23 32515 21 33035 19 33555 16 34077 11 34599 5
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,101017 8 101533 14 102049 19 102566 23 103083 26 103601 28 104118 31 104636 32 105155 33 105673 34 106190 36 106709 37 107227 38 107746 38 108265 39 108784 39 109302 40 109821 39 110340 39 110859 38 111378 38 111897 38 112416 38 112935 37 113455 35 113974 36 114493 38 115013 48 115533 50 116054 50 116574 51 117097 48 117620 46 118144 42 118664 42 119182 43 119701 43 120219 44 120738 45 121257 45 121776 46 122296 45 122815 45 123334 45 123853 45 124373 43 124892 43 125412 42 125931 41 126451 40 126971 39 127491 37 128011 35 128531 33 129051 31 129573 26 130093 23 130617 13
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,63138 7 63655 12 64172 15 64690 17 65208 19 65725 22 66243 23 66762 23 67280 24 67799 24 68318 24 68836 25 69354 25 69872 26 70391 25 70909 26 71428 25 71947 25 72466 25 72985 24 73504 22 74023 21 74542 21 75061 19 75580 18 76099 17 76619 15 77140 10 77662 5
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,82876 8 83393 12 83910 15 84428 16 84945 19 85463 21 85981 23 86500 23 87018 25 87537 25 88055 26 88573 27 89091 28 89610 28 90129 28 90647 29 91166 29 91685 28 92204 28 92723 28 93242 27 93761 27 94280 26 94799 26 95318 25 95837 25 96357 23 96876 21 97396 19 97917 16 98437 12
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,42405 4 42921 10 43438 13 43955 16 44473 17 44992 18 45510 20 46029 20 46548 20 47066 21 47584 21 48103 21 48621 22 49140 22 49659 22 50178 21 50697 21 51216 20 51735 20 52254 20 52773 20 53292 20 53811 20 54330 19 54849 19 55369 17 55889 15 56409 13 56930 9
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,375 35 893 38 1411 39 1929 40 2448 39 2966 39 3485 37 4004 36 4523 36 5042 35 5561 33 6080 32 6600 30 7120 28 7640 25 8159 24 8679 22 9199 19 9720 15 10241 10
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,83954 3 84469 12 84985 17 85502 20 86020 21 86537 24 87055 25 87574 25 88092 26 88609 29 89128 29 89646 30 90165 31 90684 31 91203 31 91722 31 92241 31 92760 31 93279 30 93798 29 94317 29 94837 28 95357 26 95877 25 96397 23 96917 21 97438 18 97960 13 98482 7
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,26887 11 27404 15 27920 20 28437 23 28955 25 29473 26 29991 27 30509 28 31027 29 31546 29 32064 30 32581 32 33100 32 33619 32 34138 31 34656 31 35175 30 35694 29 36214 27 36733 27 37252 25 37773 22 38293 19 38813 16 39335 10
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,49721 10 50238 14 50755 18 51273 20 51792 20 52310 21 52829 21 53348 21 53866 22 54384 23 54902 24 55421 24 55940 24 56459 24 56978 24 57497 24 58016 24 58535 23 59055 21 59575 18 60095 16 60615 14 61136 9
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,103701 9 104219 12 104736 15 105254 17 105772 19 106291 20 106810 20 107329 21 107848 22 108367 23 108885 24 109404 25 109923 25 110442 25 110961 25 111480 26 111999 26 112518 26 113037 26 113556 26 114075 26 114595 25 115114 26 115633 26 116152 25 116671 25 117190 25 117709 25 118228 25 118748 23 119267 23 119787 22 120307 20 120826 19 121346 17 121864 17 122381 18 122899 19 123417 21 123935 22 124453 23 124971 24 125490 25 126008 26 126527 26 127046 26 127565 27 128084 27 128603 26 129122 27 129641 27 130160 27 130680 25 131200 21
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,441 17 958 22 1474 27 1992 28 2511 28 3029 29 3548 29 4066 30 4584 31 5103 31 5621 32 6140 32 6659 32 7178 32 7698 30 8217 28 8736 27 9257 25 9776 23 10296 21 10816 19 11337 16 11858 12 12380 7
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,69471 5 69987 10 70504 15 71023 16 71542 16 72060 17 72579 18 73097 19 73615 20 74133 21 74652 22 75171 22 75690 22 76209 22 76728 22 77247 22 77766 22 78284 23 78803 23 79322 23 79842 22 80361 22 80880 21 81399 21 81918 21 82437 21 82957 19 83476 19 83996 18 84516 17 85035 17 85555 16 86074 15 86594 14 87114 11 87635 7
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,44578 9 45095 13 45613 15 46131 17 46649 18 47167 19 47685 20 48203 21 48722 21 49241 21 49759 22 50278 22 50796 22 51314 23 51833 23 52351 24 52870 23 53389 22 53908 21 54427 21 54946 21 55465 20 55984 20 56502 21 57021 21 57540 21 58059 20 58578 19 59097 18 59617 17 60136 16 60655 16 61175 13 61696 10 62217 6
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,35265 7 35783 9 36300 13 36818 15 37337 16 37856 16 38375 16 38894 17 39413 18 39932 19 40452 18 40971 18 41490 19 42010 18 42529 18 43048 18 43568 17 44087 17 44606 17 45125 17 45644 17 46163 17 46683 16 47202 16 47721 16 48241 15 48761 14 49281 13 49800 13 50320 11 50840 7
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,79394 6 79911 11 80427 16 80945 18 81463 20 81980 22 82498 23 83017 23 83536 23 84054 24 84572 25 85090 26 85609 26 86127 27 86646 27 87165 26 87684 26 88203 25 88721 26 89240 25 89759 25 90278 24 90797 23 91316 22 91835 21 92354 21 92873 21 93392 21 93912 19 94431 18 94952 15 95473 11
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,111575 2 112089 11 112605 16 113123 18 113642 19 114160 20 114679 20 115197 22 115716 22 116235 22 116754 22 117273 22 117791 23 118311 22 118830 22 119349 22 119868 22 120388 21 120907 21 121426 21 121945 21 122465 20 122984 20 123503 20 124022 20 124542 19 125062 18 125582 17 126101 17 126621 16 127140 16 127659 16 128178 16 128697 16 129213 19 129730 21 130248 22 130767 21 131289 17
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,26467 1 26984 4 27501 7 28020 7 28539 7 29058 7 29577 7 30096 7 30615 7 31135 5 31656 3 32176 1
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,32771 2 33282 6 33794 7 34305 8 34817 9 35329 9 35841 10 36353 10 36865 11 37377 11 37889 11 38401 12 38913 12 39425 12 39937 12 40449 12 40961 13 41473 13 41985 13 42497 13 43009 13 43521 13 44033 13 44545 13 45057 13 45569 13 46081 12 46593 12 47105 12 47617 12 48129 12 48641 12 49153 12 49665 12 50177 12 50689 12 51201 12 51713 11 52225 11 52737 11 53249 11 53761 10 54273 10 54785 9 55297 9 55810 7 56322 7 56834 6 57346 5 57859 2
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,88067 8 88578 13 89090 16 89602 19 90113 22 90625 23 91137 23 91649 25 92161 26 92673 28 93185 29 93697 30 94209 32 94721 34 95233 35 95745 36 96257 36 96769 37 97281 39 97793 40 98305 40 98817 41 99329 41 99841 42 100353 42 100865 43 101377 43 101889 43 102401 43 102913 43 103425 43 103937 43 104449 42 104961 42 105473 41 105985 40 106497 40 107009 39 107521 38 108033 37 108545 36 109057 35 109569 34 110081 33 110593 32 111105 31 111617 30 112129 28 112641 26 113153 25 113665 24 114177 24 114689 23 115201 22 115713 20 116225 20 116737 19 117249 17 117762 15 118274 14 118786 13 119298 11 119811 9 120326 2
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,175627 1 176136 9 176645 15 177155 18 177666 20 178178 21 178690 22 179202 23 179714 23 180226 24 180737 25 181249 25 181761 25 182273 26 182785 26 183297 25 183809 25 184321 24 184833 24 185345 23 185857 23 186369 22 186881 21 187393 21 187905 20 188417 20 188929 20 189441 20 189953 20 190465 20 190977 20 191489 20 192001 20 192513 20 193025 20 193537 20 194049 20 194561 20 195073 20 195585 20 196097 20 196609 19 197121 19 197633 18 198145 18 198657 17 199169 16 199681 16 200193 15 200705 15 201217 14 201729 13 202241 12 202753 12 203265 11 203777 11 204289 10 204802 8 205314 7 205826 6 206339 5
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,249376 5 249884 12 250389 23 250898 30 251409 32 251920 34 252431 36 252942 39 253454 41 253965 43 254477 44 254988 45 255500 46 256011 48 256522 50 257034 50 257545 51 258057 52 258569 52 259080 53 259592 53 260104 54 260616 54 261128 55 261640 55 262151 57 262664 56 263176 56 263688 56 264200 57 264712 57 265225 56 265737 55 266249 55 266761 55 267273 55 267786 53 268299 51 268812 50 269324 49 269837 48 270350 46 270863 44 271376 40 271890 36 272403 34 272916 31 273429 28 273943 23 274457 18 274970 15 275484 13 275998 10 276513 6
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,241166 2 241677 3
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,124986 8 125494 16 126003 21 126514 23 127026 23 127536 26 128047 30 128558 33 129070 34 129581 36 130092 37 130603 39 131114 41 131626 41 132137 43 132649 43 133161 43 133673 44 134185 44 134697 44 135208 45 135720 45 136232 45 136744 45 137256 45 137767 46 138279 46 138791 46 139303 46 139815 46 140327 46 140840 45 141352 45 141864 45 142377 43 142890 41 143404 38 143918 35 144431 34 144944 32 145458 29 145971 27 146484 25 146997 23 147510 21 148023 19 148536 16 149050 11 149562 9 150077 4
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,181824 12 182334 16 182845 18 183356 20 183866 25 184376 29 184886 32 185398 33 185909 35 186421 36 186933 37 187445 38 187957 38 188469 38 188981 39 189492 40 190004 40 190516 40 191028 40 191541 39 192053 39 192565 39 193077 38 193589 38 194101 38 194613 38 195125 38 195637 38 196149 38 196662 37 197174 37 197687 36 198200 34 198712 34 199225 32 199739 22 199764 4 200253 11 200766 7
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,19531 9 20036 19 20543 26 21054 28 21565 30 22076 32 22588 33 23099 35 23610 38 24122 39 24634 41 25145 47 25657 55 26169 57 26681 58 27193 59 27705 61 28217 63 28729 64 29241 65 29753 65 30265 67 30777 68 31289 70 31801 70 32313 72 32825 73 33338 74 33850 75 34362 76 34875 76 35388 76 35901 75 36414 75 36927 74 37440 73 37953 73 38467 71 38981 69 39494 68 40007 67 40522 65 41036 63 41549 62 42063 60 42575 60 43088 59 43600 59 44112 59 44625 58 45137 58 45649 58 46161 58 46674 57 47186 57 47698 56 48211 55 48724 54 49236 53 49749 52 50261 52 50774 51 51287 50 51800 49 52313 47 52826 46 53339 44 53852 42 54365 40 54878 39 55391 37 55905 33 56419 28 56933 23 57446 20 57958 18 58472 13
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,289349 6 289859 9 290370 10 290882 11 291395 10 291907 10 292419 11 292932 10 293445 8 293960 3
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,299611 14 300121 19 300632 21 301143 23 301652 28 302162 34 302673 36 303184 38 303695 39 304207 40 304718 42 305229 44 305741 44 306253 44 306765 45 307277 45 307789 46 308301 46 308813 47 309325 47 309837 47 310349 47 310861 48 311374 47 311886 46 312398 46 312911 45 313423 45 313936 43 314448 43 314961 41 315473 40 315985 40 316498 38 317011 37 317525 33 318038 31 318551 29 319064 27 319578 23
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,200314 6 200824 9 201335 12 201846 15 202357 18 202869 19 203380 21 203892 21 204404 21 204916 22 205428 22 205940 23 206452 23 206964 24 207476 24 207989 24 208501 24 209013 24 209526 23 210038 23 210551 22 211064 21 211576 21 212088 21 212600 21 213113 20 213625 20 214137 19 214649 19 215161 18 215673 17 216185 17 216698 15 217210 14 217724 10 218239 4
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,122131 5 122638 13 123145 21 123655 24 124166 26 124678 27 125189 29 125701 31 126212 33 126723 35 127235 36 127747 37 128258 39 128770 39 129282 40 129794 40 130306 41 130817 43 131329 44 131841 44 132353 45 132865 46 133377 47 133889 48 134401 49 134913 50 135425 51 135938 53 136450 54 136962 54 137475 54 137987 54 138500 54 139012 55 139524 56 140037 55 140549 55 141061 55 141573 55 142086 54 142598 53 143111 51 143624 50 144137 49 144649 48 145162 47 145675 45 146190 37 146705 31 147219 27 147733 21
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,151362 16 151873 19 152384 21 152895 23 153406 25 153917 30 154428 32 154940 33 155451 34 155963 35 156474 37 156986 38 157498 39 158010 39 158522 39 159034 39 159547 38 160059 38 160572 37 161084 37 161597 36 162109 36 162621 36 163134 34 163647 32 164160 30 164673 28 165186 27 165698 26 166212 23 166726 14
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,270662 4 271172 11 271683 16 272194 18 272705 20 273217 20 273729 21 274241 21 274753 22 275265 23 275777 23 276289 23 276801 23 277313 23 277826 22 278338 21 278851 19 279364 18 279877 16 280390 15 280903 13 281417 10
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,139607 1
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,3993 7 4502 11 5011 18 5520 27 6030 31 6542 33 7053 35 7564 38 8076 40 8587 42 9098 43 9610 44 10121 45 10633 47 11145 47 11657 48 12169 48 12681 48 13193 48 13704 50 14216 50 14728 50 15239 51 15751 51 16262 52 16774 52 17285 53 17797 53 18308 54 18820 54 19331 55 19843 55 20354 56 20866 56 21378 56 21890 56 22402 56 22914 55 23426 55 23938 55 24450 55 24963 54 25476 52 25988 52 26501 50 27013 49 27526 47 28038 46 28551 37 29064 30 29577 28 30089 26 30602 24 31115 22 31629 18 32142 16 32654 14 33169 8
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,242079 3 242590 7 243100 12 243611 20 244122 23 244633 26 245144 28 245655 30 246165 35 246672 41 247182 44 247693 45 248204 47 248714 49 249225 51 249737 51 250249 51 250760 52 251272 52 251783 53 252295 53 252807 53 253320 52 253832 53 254344 53 254856 53 255368 53 255880 54 256393 53 256905 53 257417 54 257929 54 258441 57 258503 8 258953 73 259465 74 259977 75 260489 76 261001 77 261513 78 262026 79 262538 79 263050 80 263563 80 264075 81 264587 82 265100 81 265611 83 266123 83 266635 83 267147 84 267659 84 268171 84 268683 84 269195 84 269707 84 270219 84 270731 83 271244 50 271296 30 271756 50 271809 29 272268 49 272323 26 272781 48 272836 25 273293 48 273348 24 273806 47 273861 23 274318 47 274375 19 274831 46 274888 16 275344 45 275401 14 275857 44 275915 10 276370 43 276883 41 277396 40 277909 39 278422 37 278937 33 279461 20 279978 14 280492 11 281006 7
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,177563 5 178073 10 178583 14 179093 19 179604 22 180114 25 180626 26 181137 28 181649 28 182160 30 182196 9 182672 47 183183 49 183695 49 184206 51 184717 52 185229 53 185740 55 186251 56 186763 57 187275 58 187786 59 188298 59 188810 60 189323 59 189835 59 190347 59 190859 59 191372 58 191884 58 192396 58 192908 58 193421 57 193933 57 194445 57 194956 57 195468 57 195980 57 196492 57 197005 55 197517 55 198029 55 198541 55 199053 54 199565 53 200078 51 200590 50 201103 49 201616 47 202128 46 202641 44 203154 43 203666 42 204179 41 204692 38 205206 35 205720 32 206233 30 206746 28 207260 25 207774 22 208287 20 208800 18 209313 16 209826 14 210340 11 210854 7 211368 4
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,318881 7 319391 11 319901 15 320410 22 320922 23 321433 24 321945 25 322456 27 322968 28 323479 29 323990 31 324502 31 325014 31 325526 31 326038 31 326549 32 327062 30 327576 26
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,18385 32 18894 38 19405 40 19917 41 20428 43 20939 46 21450 49 21961 51 22473 51 22985 52 23497 52 24009 53 24521 53 25033 54 25545 54 26057 54 26569 54 27081 54 27593 54 28105 54 28617 54 29129 54 29641 53 30153 53 30665 53 31178 52 31690 52 32202 52 32715 50 33228 49 33740 49 34253 47 34765 47 35278 45 35791 43 36306 39 36820 36 37332 36 37845 34 38358 31 38880 19 39397 11 39911 8
